doc_id,doi,title,lib,class_name,chunk_count
doc_2732,10.1016/j.joule.2020.07.009,10.1016/j.joule.2020.07.009,lib4,classA,106
doc_2733,10.1016/j.joule.2020.08.007,10.1016/j.joule.2020.08.007,lib4,classA,54
doc_2734,10.1016/j.joule.2020.12.004,10.1016/j.joule.2020.12.004,lib4,classA,10
doc_2735,10.1016/j.joule.2021.02.005,10.1016/j.joule.2021.02.005,lib4,classA,38
doc_2736,10.1016/j.joule.2021.05.006,10.1016/j.joule.2021.05.006,lib4,classA,155
doc_2737,10.1016/j.joule.2023.03.005,10.1016/j.joule.2023.03.005,lib4,classA,90
doc_2738,10.1016/j.joule.2025.102049,10.1016/j.joule.2025.102049,lib4,classA,100
doc_2739,10.1021/acscatal.0c03553,10.1021/acscatal.0c03553,lib4,classA,60
doc_2740,10.1021/acscatal.0c03998,10.1021/acscatal.0c03998,lib4,classA,83
doc_2741,10.1021/acscatal.7b00687,10.1021/acscatal.7b00687,lib4,classA,63
doc_2742,10.1021/acscatal.8b01340,10.1021/acscatal.8b01340,lib4,classA,115
doc_2743,10.1021/acscatal.8b01816,10.1021/acscatal.8b01816,lib4,classA,114
doc_2744,10.1021/acsenergylett.0c00637,10.1021/acsenergylett.0c00637,lib4,classA,96
doc_2745,10.1021/acsenergylett.2c02305,10.1021/acsenergylett.2c02305,lib4,classA,44
doc_2746,10.1021/acsenergylett.6b00557,10.1021/acsenergylett.6b00557,lib4,classA,70
doc_2747,10.1021/jacs.1c01190,10.1021/jacs.1c01190,lib4,classA,117
doc_2748,10.1021/jacs.5b08212,10.1021/jacs.5b08212,lib4,classA,60
doc_2749,10.1021/jacs.7b06765,10.1021/jacs.7b06765,lib4,classA,69
doc_2750,10.1021/jacs.7b11940,10.1021/jacs.7b11940,lib4,classA,79
doc_2751,10.1021/jacs.9b10061,10.1021/jacs.9b10061,lib4,classA,89
doc_2752,10.1038/nature19060,10.1038/nature19060,lib4,classA,89
doc_2753,10.1038/ncomms10748,10.1038/ncomms10748,lib4,classA,37
doc_2754,10.1038/ncomms1112,10.1038/ncomms1112,lib4,classA,38
doc_2755,10.1038/ncomms11741,10.1038/ncomms11741,lib4,classA,46
doc_2756,10.1038/ncomms12584,10.1038/ncomms12584,lib4,classA,34
doc_2757,10.1038/ncomms13869,10.1038/ncomms13869,lib4,classA,34
doc_2758,10.1038/ncomms14675,10.1038/ncomms14675,lib4,classA,41
doc_2759,10.1038/ncomms14785,10.1038/ncomms14785,lib4,classA,55
doc_2760,10.1038/ncomms15438,10.1038/ncomms15438,lib4,classA,50
doc_2761,10.1038/ncomms4242,10.1038/ncomms4242,lib4,classA,47
doc_2762,10.1038/ncomms5470,10.1038/ncomms5470,lib4,classA,53
doc_2763,10.1038/ncomms5948,10.1038/ncomms5948,lib4,classA,47
doc_2764,10.1038/ncomms9177,10.1038/ncomms9177,lib4,classA,65
doc_2765,10.1038/s41467-017-01035-z,10.1038/s41467-017-01035-z,lib4,classA,58
doc_2766,10.1038/s41467-017-01893-7,10.1038/s41467-017-01893-7,lib4,classA,62
doc_2767,10.1038/s41467-018-02819-7,10.1038/s41467-018-02819-7,lib4,classA,68
doc_2768,10.1038/s41467-018-03286-w,10.1038/s41467-018-03286-w,lib4,classA,60
doc_2769,10.1038/s41467-018-03712-z,10.1038/s41467-018-03712-z,lib4,classA,60
doc_2770,10.1038/s41467-018-03980-9,10.1038/s41467-018-03980-9,lib4,classA,78
doc_2771,10.1038/s41467-018-05880-4,10.1038/s41467-018-05880-4,lib4,classA,52
doc_2772,10.1038/s41467-018-06938-z,10.1038/s41467-018-06938-z,lib4,classA,53
doc_2773,10.1038/s41467-019-08653-9,10.1038/s41467-019-08653-9,lib4,classA,80
doc_2774,10.1038/s41467-019-08697-x,10.1038/s41467-019-08697-x,lib4,classA,53
doc_2775,10.1038/s41467-019-08805-x,10.1038/s41467-019-08805-x,lib4,classA,82
doc_2776,10.1038/s41467-019-08824-8,10.1038/s41467-019-08824-8,lib4,classA,76
doc_2777,10.1038/s41467-019-09083-3,10.1038/s41467-019-09083-3,lib4,classA,55
doc_2778,10.1038/s41467-019-09568-1,10.1038/s41467-019-09568-1,lib4,classA,53
doc_2779,10.1038/s41467-019-09626-8,10.1038/s41467-019-09626-8,lib4,classA,68
doc_2780,10.1038/s41467-019-10304-y,10.1038/s41467-019-10304-y,lib4,classA,62
doc_2781,10.1038/s41467-019-10819-4,10.1038/s41467-019-10819-4,lib4,classA,60
doc_2782,10.1038/s41467-019-10928-0,10.1038/s41467-019-10928-0,lib4,classA,38
doc_2783,10.1038/s41467-019-11352-0,10.1038/s41467-019-11352-0,lib4,classA,81
doc_2784,10.1038/s41467-019-11542-w,10.1038/s41467-019-11542-w,lib4,classA,49
doc_2785,10.1038/s41467-019-11868-5,10.1038/s41467-019-11868-5,lib4,classA,67
doc_2786,10.1038/s41467-019-11903-5,10.1038/s41467-019-11903-5,lib4,classA,50
doc_2787,10.1038/s41467-019-12009-8,10.1038/s41467-019-12009-8,lib4,classA,55
doc_2788,10.1038/s41467-019-13092-7,10.1038/s41467-019-13092-7,lib4,classA,64
doc_2789,10.1038/s41467-019-13388-8,10.1038/s41467-019-13388-8,lib4,classA,69
doc_2790,10.1038/s41467-019-13426-5,10.1038/s41467-019-13426-5,lib4,classA,53
doc_2791,10.1038/s41467-019-13777-z,10.1038/s41467-019-13777-z,lib4,classA,92
doc_2792,10.1038/s41467-019-13833-8,10.1038/s41467-019-13833-8,lib4,classA,51
doc_2793,10.1038/s41467-019-14157-3,10.1038/s41467-019-14157-3,lib4,classA,60
doc_2794,10.1038/s41467-020-14402-0,10.1038/s41467-020-14402-0,lib4,classA,48
doc_2795,10.1038/s41467-020-14914-9,10.1038/s41467-020-14914-9,lib4,classA,64
doc_2796,10.1038/s41467-020-16119-6,10.1038/s41467-020-16119-6,lib4,classA,113
doc_2797,10.1038/s41467-020-16253-1,10.1038/s41467-020-16253-1,lib4,classA,96
doc_2798,10.1038/s41467-020-16381-8,10.1038/s41467-020-16381-8,lib4,classA,58
doc_2799,10.1038/s41467-020-16847-9,10.1038/s41467-020-16847-9,lib4,classA,61
doc_2800,10.1038/s41467-020-16998-9,10.1038/s41467-020-16998-9,lib4,classA,79
doc_2801,10.1038/s41467-020-17220-6,10.1038/s41467-020-17220-6,lib4,classA,46
doc_2802,10.1038/s41467-020-17231-3,10.1038/s41467-020-17231-3,lib4,classA,72
doc_2803,10.1038/s41467-020-17403-1,10.1038/s41467-020-17403-1,lib4,classA,50
doc_2804,10.1038/s41467-020-17690-8,10.1038/s41467-020-17690-8,lib4,classA,87
doc_2805,10.1038/s41467-020-18143-y,10.1038/s41467-020-18143-y,lib4,classA,61
doc_2806,10.1038/s41467-020-18232-y,10.1038/s41467-020-18232-y,lib4,classA,85
doc_2807,10.1038/s41467-020-18943-2,10.1038/s41467-020-18943-2,lib4,classA,52
doc_2808,10.1038/s41467-020-18944-1,10.1038/s41467-020-18944-1,lib4,classA,54
doc_2809,10.1038/s41467-020-19135-8,10.1038/s41467-020-19135-8,lib4,classA,25
doc_2810,10.1038/s41467-020-19369-6,10.1038/s41467-020-19369-6,lib4,classA,38
doc_2811,10.1038/s41467-020-19731-8,10.1038/s41467-020-19731-8,lib4,classA,58
doc_2812,10.1038/s41467-020-20004-7,10.1038/s41467-020-20004-7,lib4,classA,61
doc_2813,10.1038/s41467-020-20214-z,10.1038/s41467-020-20214-z,lib4,classA,109
doc_2814,10.1038/s41467-020-20397-5,10.1038/s41467-020-20397-5,lib4,classA,77
doc_2815,10.1038/s41467-020-20444-1,10.1038/s41467-020-20444-1,lib4,classA,91
doc_2816,10.1038/s41467-020-20517-1,10.1038/s41467-020-20517-1,lib4,classA,54
doc_2817,10.1038/s41467-020-20615-0,10.1038/s41467-020-20615-0,lib4,classA,59
doc_2818,10.1038/s41467-020-20769-x,10.1038/s41467-020-20769-x,lib4,classA,62
doc_2819,10.1038/s41467-021-20924-y,10.1038/s41467-021-20924-y,lib4,classA,74
doc_2820,10.1038/s41467-021-20960-8,10.1038/s41467-021-20960-8,lib4,classA,78
doc_2821,10.1038/s41467-021-20961-7,10.1038/s41467-021-20961-7,lib4,classA,64
doc_2822,10.1038/s41467-021-21084-9,10.1038/s41467-021-21084-9,lib4,classA,60
doc_2823,10.1038/s41467-021-21401-2,10.1038/s41467-021-21401-2,lib4,classA,73
doc_2824,10.1038/s41467-021-21750-y,10.1038/s41467-021-21750-y,lib4,classA,46
doc_2825,10.1038/s41467-021-21901-1,10.1038/s41467-021-21901-1,lib4,classA,48
doc_2826,10.1038/s41467-021-21923-9,10.1038/s41467-021-21923-9,lib4,classA,67
doc_2827,10.1038/s41467-021-21925-7,10.1038/s41467-021-21925-7,lib4,classA,67
doc_2828,10.1038/s41467-021-22868-9,10.1038/s41467-021-22868-9,lib4,classA,56
doc_2829,10.1038/s41467-021-23065-4,10.1038/s41467-021-23065-4,lib4,classA,49
doc_2830,10.1038/s41467-021-23554-6,10.1038/s41467-021-23554-6,lib4,classA,77
doc_2831,10.1038/s41467-021-23699-4,10.1038/s41467-021-23699-4,lib4,classA,55
doc_2832,10.1038/s41467-021-24105-9,10.1038/s41467-021-24105-9,lib4,classA,65
doc_2833,10.1038/s41467-021-24647-y,10.1038/s41467-021-24647-y,lib4,classA,67
doc_2834,10.1038/s41467-021-24829-8,10.1038/s41467-021-24829-8,lib4,classA,64
doc_2835,10.1038/s41467-021-24936-6,10.1038/s41467-021-24936-6,lib4,classA,46
doc_2836,10.1038/s41467-021-25007-6,10.1038/s41467-021-25007-6,lib4,classA,63
doc_2837,10.1038/s41467-021-25295-y,10.1038/s41467-021-25295-y,lib4,classA,74
doc_2838,10.1038/s41467-021-25426-5,10.1038/s41467-021-25426-5,lib4,classA,64
doc_2839,10.1038/s41467-021-25573-9,10.1038/s41467-021-25573-9,lib4,classA,57
doc_2840,10.1038/s41467-021-25640-1,10.1038/s41467-021-25640-1,lib4,classA,62
doc_2841,10.1038/s41467-021-26001-8,10.1038/s41467-021-26001-8,lib4,classA,72
doc_2842,10.1038/s41467-021-26053-w,10.1038/s41467-021-26053-w,lib4,classA,62
doc_2843,10.1038/s41467-021-26124-y,10.1038/s41467-021-26124-y,lib4,classA,69
doc_2844,10.1038/s41467-021-26743-5,10.1038/s41467-021-26743-5,lib4,classA,65
doc_2845,10.1038/s41467-021-27437-8,10.1038/s41467-021-27437-8,lib4,classA,45
doc_2846,10.1038/s41467-021-27456-5,10.1038/s41467-021-27456-5,lib4,classA,78
doc_2847,10.1038/s41467-021-27457-4,10.1038/s41467-021-27457-4,lib4,classA,97
doc_2848,10.1038/s41467-022-28042-z,10.1038/s41467-022-28042-z,lib4,classA,89
doc_2849,10.1038/s41467-022-28147-5,10.1038/s41467-022-28147-5,lib4,classA,86
doc_2850,10.1038/s41467-022-28436-z,10.1038/s41467-022-28436-z,lib4,classA,66
doc_2851,10.1038/s41467-022-28869-6,10.1038/s41467-022-28869-6,lib4,classA,65
doc_2852,10.1038/s41467-022-28953-x,10.1038/s41467-022-28953-x,lib4,classA,125
doc_2853,10.1038/s41467-022-29035-8,10.1038/s41467-022-29035-8,lib4,classA,67
doc_2854,10.1038/s41467-022-29102-0,10.1038/s41467-022-29102-0,lib4,classA,58
doc_2855,10.1038/s41467-022-29428-9,10.1038/s41467-022-29428-9,lib4,classA,87
doc_2856,10.1038/s41467-022-29698-3,10.1038/s41467-022-29698-3,lib4,classA,71
doc_2857,10.1038/s41467-022-29699-2,10.1038/s41467-022-29699-2,lib4,classA,57
doc_2858,10.1038/s41467-022-29783-7,10.1038/s41467-022-29783-7,lib4,classA,67
doc_2859,10.1038/s41467-022-29861-w,10.1038/s41467-022-29861-w,lib4,classA,71
doc_2860,10.1038/s41467-022-30027-x,10.1038/s41467-022-30027-x,lib4,classA,27
doc_2861,10.1038/s41467-022-30289-5,10.1038/s41467-022-30289-5,lib4,classA,72
doc_2862,10.1038/s41467-022-30677-x,10.1038/s41467-022-30677-x,lib4,classA,78
doc_2863,10.1038/s41467-022-30819-1,10.1038/s41467-022-30819-1,lib4,classA,64
doc_2864,10.1038/s41467-022-31295-3,10.1038/s41467-022-31295-3,lib4,classA,110
doc_2865,10.1038/s41467-022-31427-9,10.1038/s41467-022-31427-9,lib4,classA,74
doc_2866,10.1038/s41467-022-31474-2,10.1038/s41467-022-31474-2,lib4,classA,86
doc_2867,10.1038/s41467-022-31498-8,10.1038/s41467-022-31498-8,lib4,classA,55
doc_2868,10.1038/s41467-022-32367-0,10.1038/s41467-022-32367-0,lib4,classA,127
doc_2869,10.1038/s41467-022-32449-z,10.1038/s41467-022-32449-z,lib4,classA,53
doc_2870,10.1038/s41467-022-32601-9,10.1038/s41467-022-32601-9,lib4,classA,95
doc_2871,10.1038/s41467-022-32740-z,10.1038/s41467-022-32740-z,lib4,classA,90
doc_2872,10.1038/s41467-022-33145-8,10.1038/s41467-022-33145-8,lib4,classA,90
doc_2873,10.1038/s41467-022-33199-8,10.1038/s41467-022-33199-8,lib4,classA,73
doc_2874,10.1038/s41467-022-33689-9,10.1038/s41467-022-33689-9,lib4,classA,89
doc_2875,10.1038/s41467-022-33692-0,10.1038/s41467-022-33692-0,lib4,classA,103
doc_2876,10.1038/s41467-022-33694-y,10.1038/s41467-022-33694-y,lib4,classA,77
doc_2877,10.1038/s41467-022-34685-9,10.1038/s41467-022-34685-9,lib4,classA,114
doc_2878,10.1038/s41467-022-35415-x,10.1038/s41467-022-35415-x,lib4,classA,87
doc_2879,10.1038/s41467-022-35450-8,10.1038/s41467-022-35450-8,lib4,classA,79
doc_2880,10.1038/s41467-022-35603-9,10.1038/s41467-022-35603-9,lib4,classA,77
doc_2881,10.1038/s41467-023-35912-7,10.1038/s41467-023-35912-7,lib4,classA,74
doc_2882,10.1038/s41467-023-35960-z,10.1038/s41467-023-35960-z,lib4,classA,80
doc_2883,10.1038/s41467-023-36088-w,10.1038/s41467-023-36088-w,lib4,classA,69
doc_2884,10.1038/s41467-023-36276-8,10.1038/s41467-023-36276-8,lib4,classA,71
doc_2885,10.1038/s41467-023-36411-5,10.1038/s41467-023-36411-5,lib4,classA,72
doc_2886,10.1038/s41467-023-36695-7,10.1038/s41467-023-36695-7,lib4,classA,77
doc_2887,10.1038/s41467-023-36721-8,10.1038/s41467-023-36721-8,lib4,classA,80
doc_2888,10.1038/s41467-023-36778-5,10.1038/s41467-023-36778-5,lib4,classA,81
doc_2889,10.1038/s41467-023-36779-4,10.1038/s41467-023-36779-4,lib4,classA,75
doc_2890,10.1038/s41467-023-36784-7,10.1038/s41467-023-36784-7,lib4,classA,72
doc_2891,10.1038/s41467-023-36926-x,10.1038/s41467-023-36926-x,lib4,classA,113
doc_2892,10.1038/s41467-023-36980-5,10.1038/s41467-023-36980-5,lib4,classA,80
doc_2893,10.1038/s41467-023-37273-7,10.1038/s41467-023-37273-7,lib4,classA,108
doc_2894,10.1038/s41467-023-37360-9,10.1038/s41467-023-37360-9,lib4,classA,73
doc_2895,10.1038/s41467-023-37520-x,10.1038/s41467-023-37520-x,lib4,classA,76
doc_2896,10.1038/s41467-023-37545-2,10.1038/s41467-023-37545-2,lib4,classA,71
doc_2897,10.1038/s41467-023-37679-3,10.1038/s41467-023-37679-3,lib4,classA,90
doc_2898,10.1038/s41467-023-37898-8,10.1038/s41467-023-37898-8,lib4,classA,68
doc_2899,10.1038/s41467-023-37929-4,10.1038/s41467-023-37929-4,lib4,classA,120
doc_2900,10.1038/s41467-023-38497-3,10.1038/s41467-023-38497-3,lib4,classA,88
doc_2901,10.1038/s41467-023-38524-3,10.1038/s41467-023-38524-3,lib4,classA,82
doc_2902,10.1038/s41467-023-38775-0,10.1038/s41467-023-38775-0,lib4,classA,90
doc_2903,10.1038/s41467-023-38777-y,10.1038/s41467-023-38777-y,lib4,classA,89
doc_2904,10.1038/s41467-023-38928-1,10.1038/s41467-023-38928-1,lib4,classA,68
doc_2905,10.1038/s41467-023-38935-2,10.1038/s41467-023-38935-2,lib4,classA,61
doc_2906,10.1038/s41467-023-38963-y,10.1038/s41467-023-38963-y,lib4,classA,110
doc_2907,10.1038/s41467-023-39048-6,10.1038/s41467-023-39048-6,lib4,classA,107
doc_2908,10.1038/s41467-023-39153-6,10.1038/s41467-023-39153-6,lib4,classA,69
doc_2909,10.1038/s41467-023-39351-2,10.1038/s41467-023-39351-2,lib4,classA,100
doc_2910,10.1038/s41467-023-39386-5,10.1038/s41467-023-39386-5,lib4,classA,69
doc_2911,10.1038/s41467-023-39505-2,10.1038/s41467-023-39505-2,lib4,classA,71
doc_2912,10.1038/s41467-023-39544-9,10.1038/s41467-023-39544-9,lib4,classA,59
doc_2913,10.1038/s41467-023-39666-0,10.1038/s41467-023-39666-0,lib4,classA,117
doc_2914,10.1038/s41467-023-39681-1,10.1038/s41467-023-39681-1,lib4,classA,76
doc_2915,10.1038/s41467-023-40273-2,10.1038/s41467-023-40273-2,lib4,classA,104
doc_2916,10.1038/s41467-023-40296-9,10.1038/s41467-023-40296-9,lib4,classA,68
doc_2917,10.1038/s41467-023-40342-6,10.1038/s41467-023-40342-6,lib4,classA,89
doc_2918,10.1038/s41467-023-40375-x,10.1038/s41467-023-40375-x,lib4,classA,81
doc_2919,10.1038/s41467-023-40412-9,10.1038/s41467-023-40412-9,lib4,classA,96
doc_2920,10.1038/s41467-023-40418-3,10.1038/s41467-023-40418-3,lib4,classA,104
doc_2921,10.1038/s41467-023-40563-9,10.1038/s41467-023-40563-9,lib4,classA,76
doc_2922,10.1038/s41467-023-40667-2,10.1038/s41467-023-40667-2,lib4,classA,84
doc_2923,10.1038/s41467-023-40912-8,10.1038/s41467-023-40912-8,lib4,classA,93
doc_2924,10.1038/s41467-023-40970-y,10.1038/s41467-023-40970-y,lib4,classA,91
doc_2925,10.1038/s41467-023-41102-2,10.1038/s41467-023-41102-2,lib4,classA,73
doc_2926,10.1038/s41467-023-41278-7,10.1038/s41467-023-41278-7,lib4,classA,79
doc_2927,10.1038/s41467-023-41348-w,10.1038/s41467-023-41348-w,lib4,classA,38
doc_2928,10.1038/s41467-023-41396-2,10.1038/s41467-023-41396-2,lib4,classA,78
doc_2929,10.1038/s41467-023-41863-w,10.1038/s41467-023-41863-w,lib4,classA,105
doc_2930,10.1038/s41467-023-41871-w,10.1038/s41467-023-41871-w,lib4,classA,74
doc_2931,10.1038/s41467-023-42348-6,10.1038/s41467-023-42348-6,lib4,classA,77
doc_2932,10.1038/s41467-023-42539-1,10.1038/s41467-023-42539-1,lib4,classA,135
doc_2933,10.1038/s41467-023-42723-3,10.1038/s41467-023-42723-3,lib4,classA,36
doc_2934,10.1038/s41467-023-42757-7,10.1038/s41467-023-42757-7,lib4,classA,71
doc_2935,10.1038/s41467-023-43300-4,10.1038/s41467-023-43300-4,lib4,classA,90
doc_2936,10.1038/s41467-023-43409-6,10.1038/s41467-023-43409-6,lib4,classA,73
doc_2937,10.1038/s41467-023-43693-2,10.1038/s41467-023-43693-2,lib4,classA,48
doc_2938,10.1038/s41467-023-43762-6,10.1038/s41467-023-43762-6,lib4,classA,41
doc_2939,10.1038/s41467-023-43977-7,10.1038/s41467-023-43977-7,lib4,classA,82
doc_2940,10.1038/s41467-023-44283-y,10.1038/s41467-023-44283-y,lib4,classA,83
doc_2941,10.1038/s41467-023-44483-6,10.1038/s41467-023-44483-6,lib4,classA,92
doc_2942,10.1038/s41467-023-44493-4,10.1038/s41467-023-44493-4,lib4,classA,80
doc_2943,10.1038/s41467-023-44586-0,10.1038/s41467-023-44586-0,lib4,classA,95
doc_2944,10.1038/s41467-023-44652-7,10.1038/s41467-023-44652-7,lib4,classA,86
doc_2945,10.1038/s41467-024-44722-4,10.1038/s41467-024-44722-4,lib4,classA,99
doc_2946,10.1038/s41467-024-44896-x,10.1038/s41467-024-44896-x,lib4,classA,57
doc_2947,10.1038/s41467-024-45096-3,10.1038/s41467-024-45096-3,lib4,classA,99
doc_2948,10.1038/s41467-024-45538-y,10.1038/s41467-024-45538-y,lib4,classA,95
doc_2949,10.1038/s41467-024-45704-2,10.1038/s41467-024-45704-2,lib4,classA,68
doc_2950,10.1038/s41467-024-45787-x,10.1038/s41467-024-45787-x,lib4,classA,104
doc_2951,10.1038/s41467-024-45988-4,10.1038/s41467-024-45988-4,lib4,classA,69
doc_2952,10.1038/s41467-024-46072-7,10.1038/s41467-024-46072-7,lib4,classA,63
doc_2953,10.1038/s41467-024-47490-3,10.1038/s41467-024-47490-3,lib4,classA,73
doc_2954,10.1038/s41467-024-47498-9,10.1038/s41467-024-47498-9,lib4,classA,111
doc_2955,10.1038/s41467-024-47736-0,10.1038/s41467-024-47736-0,lib4,classA,91
doc_2956,10.1038/s41467-024-48052-3,10.1038/s41467-024-48052-3,lib4,classA,76
doc_2957,10.1038/s41467-024-49095-2,10.1038/s41467-024-49095-2,lib4,classA,118
doc_2958,10.1038/s41467-024-49247-4,10.1038/s41467-024-49247-4,lib4,classA,90
doc_2959,10.1038/s41467-024-49308-8,10.1038/s41467-024-49308-8,lib4,classA,99
doc_2960,10.1038/s41467-024-49492-7,10.1038/s41467-024-49492-7,lib4,classA,92
doc_2961,10.1038/s41467-024-49639-6,10.1038/s41467-024-49639-6,lib4,classA,98
doc_2962,10.1038/s41467-024-49927-1,10.1038/s41467-024-49927-1,lib4,classA,124
doc_2963,10.1038/s41467-024-49928-0,10.1038/s41467-024-49928-0,lib4,classA,126
doc_2964,10.1038/s41467-024-49931-5,10.1038/s41467-024-49931-5,lib4,classA,110
doc_2965,10.1038/s41467-024-50117-2,10.1038/s41467-024-50117-2,lib4,classA,76
doc_2966,10.1038/s41467-024-50118-1,10.1038/s41467-024-50118-1,lib4,classA,81
doc_2967,10.1038/s41467-024-50269-1,10.1038/s41467-024-50269-1,lib4,classA,110
doc_2968,10.1038/s41467-024-50521-8,10.1038/s41467-024-50521-8,lib4,classA,140
doc_2969,10.1038/s41467-024-50927-4,10.1038/s41467-024-50927-4,lib4,classA,94
doc_2970,10.1038/s41467-024-51139-6,10.1038/s41467-024-51139-6,lib4,classA,89
doc_2971,10.1038/s41467-024-51385-8,10.1038/s41467-024-51385-8,lib4,classA,75
doc_2972,10.1038/s41467-024-51397-4,10.1038/s41467-024-51397-4,lib4,classA,78
doc_2973,10.1038/s41467-024-51475-7,10.1038/s41467-024-51475-7,lib4,classA,115
doc_2974,10.1038/s41467-024-51908-3,10.1038/s41467-024-51908-3,lib4,classA,80
doc_2975,10.1038/s41467-024-52022-0,10.1038/s41467-024-52022-0,lib4,classA,111
doc_2976,10.1038/s41467-024-52168-x,10.1038/s41467-024-52168-x,lib4,classA,96
doc_2977,10.1038/s41467-024-52291-9,10.1038/s41467-024-52291-9,lib4,classA,86
doc_2978,10.1038/s41467-024-52692-w,10.1038/s41467-024-52692-w,lib4,classA,75
doc_2979,10.1038/s41467-024-53484-y,10.1038/s41467-024-53484-y,lib4,classA,98
doc_2980,10.1038/s41467-024-53523-8,10.1038/s41467-024-53523-8,lib4,classA,64
doc_2981,10.1038/s41467-024-53529-2,10.1038/s41467-024-53529-2,lib4,classA,114
doc_2982,10.1038/s41467-024-53543-4,10.1038/s41467-024-53543-4,lib4,classA,91
doc_2983,10.1038/s41467-024-53905-y,10.1038/s41467-024-53905-y,lib4,classA,58
doc_2984,10.1038/s41467-024-54107-2,10.1038/s41467-024-54107-2,lib4,classA,96
doc_2985,10.1038/s41467-024-54122-3,10.1038/s41467-024-54122-3,lib4,classA,78
doc_2986,10.1038/s41467-024-54282-2,10.1038/s41467-024-54282-2,lib4,classA,88
doc_2987,10.1038/s41467-024-54514-5,10.1038/s41467-024-54514-5,lib4,classA,110
doc_2988,10.1038/s41467-024-54590-7,10.1038/s41467-024-54590-7,lib4,classA,96
doc_2989,10.1038/s41467-024-54630-2,10.1038/s41467-024-54630-2,lib4,classA,106
doc_2990,10.1038/s41467-024-54636-w,10.1038/s41467-024-54636-w,lib4,classA,88
doc_2991,10.1038/s41467-024-54754-5,10.1038/s41467-024-54754-5,lib4,classA,73
doc_2992,10.1038/s41467-024-54957-w,10.1038/s41467-024-54957-w,lib4,classA,77
doc_2993,10.1038/s41467-024-55747-0,10.1038/s41467-024-55747-0,lib4,classA,63
doc_2994,10.1038/s41467-024-55753-2,10.1038/s41467-024-55753-2,lib4,classA,62
doc_2995,10.1038/s41467-025-55885-z,10.1038/s41467-025-55885-z,lib4,classA,94
doc_2996,10.1038/s41467-025-56039-x,10.1038/s41467-025-56039-x,lib4,classA,142
doc_2997,10.1038/s41467-025-56111-6,10.1038/s41467-025-56111-6,lib4,classA,76
doc_2998,10.1038/s41467-025-56189-y,10.1038/s41467-025-56189-y,lib4,classA,72
doc_2999,10.1038/s41467-025-56262-6,10.1038/s41467-025-56262-6,lib4,classA,98
doc_3000,10.1038/s41467-025-56271-5,10.1038/s41467-025-56271-5,lib4,classA,92
doc_3001,10.1038/s41467-025-56307-w,10.1038/s41467-025-56307-w,lib4,classA,66
doc_3002,10.1038/s41467-025-56534-1,10.1038/s41467-025-56534-1,lib4,classA,84
doc_3003,10.1038/s41467-025-56548-9,10.1038/s41467-025-56548-9,lib4,classA,108
doc_3004,10.1038/s41467-025-56639-7,10.1038/s41467-025-56639-7,lib4,classA,101
doc_3005,10.1038/s41467-025-56977-6,10.1038/s41467-025-56977-6,lib4,classA,106
doc_3006,10.1038/s41467-025-57095-z,10.1038/s41467-025-57095-z,lib4,classA,133
doc_3007,10.1038/s41467-025-57116-x,10.1038/s41467-025-57116-x,lib4,classA,86
doc_3008,10.1038/s41467-025-58486-y,10.1038/s41467-025-58486-y,lib4,classA,104
doc_3009,10.1038/s41467-025-58570-3,10.1038/s41467-025-58570-3,lib4,classA,88
doc_3010,10.1038/s41467-025-58593-w,10.1038/s41467-025-58593-w,lib4,classA,79
doc_3011,10.1038/s41467-025-58755-w,10.1038/s41467-025-58755-w,lib4,classA,108
doc_3012,10.1038/s41467-025-59079-5,10.1038/s41467-025-59079-5,lib4,classA,114
doc_3013,10.1038/s41467-025-59180-9,10.1038/s41467-025-59180-9,lib4,classA,63
doc_3014,10.1038/s41467-025-59267-3,10.1038/s41467-025-59267-3,lib4,classA,111
doc_3015,10.1038/s41467-025-59604-6,10.1038/s41467-025-59604-6,lib4,classA,100
doc_3016,10.1038/s41467-025-59762-7,10.1038/s41467-025-59762-7,lib4,classA,73
doc_3017,10.1038/s41467-025-59783-2,10.1038/s41467-025-59783-2,lib4,classA,64
doc_3018,10.1038/s41467-025-60201-w,10.1038/s41467-025-60201-w,lib4,classA,68
doc_3019,10.1038/s41467-025-60353-9,10.1038/s41467-025-60353-9,lib4,classA,78
doc_3020,10.1038/s41467-025-60354-8,10.1038/s41467-025-60354-8,lib4,classA,64
doc_3021,10.1038/s41467-025-60419-8,10.1038/s41467-025-60419-8,lib4,classA,98
doc_3022,10.1038/s41467-025-60985-x,10.1038/s41467-025-60985-x,lib4,classA,86
doc_3023,10.1038/s41467-025-61189-z,10.1038/s41467-025-61189-z,lib4,classA,126
doc_3024,10.1038/s41467-025-61407-8,10.1038/s41467-025-61407-8,lib4,classA,123
doc_3025,10.1038/s41467-025-62240-9,10.1038/s41467-025-62240-9,lib4,classA,129
doc_3026,10.1038/s41467-025-62287-8,10.1038/s41467-025-62287-8,lib4,classA,109
doc_3027,10.1038/s41467-025-62369-7,10.1038/s41467-025-62369-7,lib4,classA,58
doc_3028,10.1038/s41467-025-62656-3,10.1038/s41467-025-62656-3,lib4,classA,93
doc_3029,10.1038/s41467-025-62665-2,10.1038/s41467-025-62665-2,lib4,classA,103
doc_3030,10.1038/s41467-025-62744-4,10.1038/s41467-025-62744-4,lib4,classA,112
